ID,Background,Mutation,Sex,Block,Deletion,Centroid_Size
SAM_sd_M_B2_7524_6,SAM,sd,M,B2,7524,1.956434766
SAM_sd_M_B2_7525_1,SAM,sd,M,B2,7525,1.794968896
SAM_sd_M_B2_7525_2,SAM,sd,M,B2,7525,1.626614269
SAM_sd_M_B2_7525_3,SAM,sd,M,B2,7525,1.777639902
SAM_sd_M_B2_7525_4,SAM,sd,M,B2,7525,1.845191235
SAM_sd_M_B2_7525_5,SAM,sd,M,B2,7525,1.72157627
SAM_sd_M_B2_7525_6,SAM,sd,M,B2,7525,1.695325923
SAM_sd_M_B2_7526_1,SAM,sd,M,B2,7526,1.834052307
SAM_sd_M_B2_7526_2,SAM,sd,M,B2,7526,1.852769481
SAM_sd_M_B2_7526_3,SAM,sd,M,B2,7526,1.889430635
SAM_sd_M_B2_7526_4,SAM,sd,M,B2,7526,1.89117705
SAM_sd_M_B2_7526_5,SAM,sd,M,B2,7526,1.730377913
SAM_sd_M_B2_7526_6,SAM,sd,M,B2,7526,1.849796933
SAM_sd_M_B2_7529_1,SAM,sd,M,B2,7529,1.86502419
SAM_sd_M_B2_7529_2,SAM,sd,M,B2,7529,1.879215789
SAM_sd_M_B2_7529_3,SAM,sd,M,B2,7529,1.763713176
SAM_sd_M_B2_7529_4,SAM,sd,M,B2,7529,1.834826995
SAM_sd_M_B2_7529_5,SAM,sd,M,B2,7529,1.87593052
SAM_sd_M_B2_7529_6,SAM,sd,M,B2,7529,1.836822792
SAM_sd_M_B2_7540_1,SAM,sd,M,B2,7540,1.881481848
SAM_sd_M_B2_7540_2,SAM,sd,M,B2,7540,1.883096956
SAM_sd_M_B2_7540_3,SAM,sd,M,B2,7540,1.815428794
SAM_sd_M_B2_7540_4,SAM,sd,M,B2,7540,1.864601628
SAM_sd_M_B2_7540_5,SAM,sd,M,B2,7540,1.918491385
SAM_sd_M_B2_7540_6,SAM,sd,M,B2,7540,1.851237948
SAM_sd_M_B2_7544_1,SAM,sd,M,B2,7544,1.864016625
SAM_sd_M_B2_7544_2,SAM,sd,M,B2,7544,1.884618073
SAM_sd_M_B2_7544_3,SAM,sd,M,B2,7544,1.869190008
SAM_sd_M_B2_7544_4,SAM,sd,M,B2,7544,1.891141413
SAM_sd_M_B2_7544_5,SAM,sd,M,B2,7544,1.884856001
SAM_sd_M_B2_7544_6,SAM,sd,M,B2,7544,1.814445595
SAM_sd_M_B2_7554_1,SAM,sd,M,B2,7554,1.905260808
SAM_sd_M_B2_7554_2,SAM,sd,M,B2,7554,1.904277936
SAM_sd_M_B2_7554_3,SAM,sd,M,B2,7554,1.869079527
SAM_sd_M_B2_7554_4,SAM,sd,M,B2,7554,1.765542595
SAM_sd_M_B2_7554_5,SAM,sd,M,B2,7554,1.914255132
SAM_sd_M_B2_7554_6,SAM,sd,M,B2,7554,1.893560441
SAM_sd_M_B2_7585_1,SAM,sd,M,B2,7585,1.715979184
SAM_sd_M_B2_7585_2,SAM,sd,M,B2,7585,1.641210157
SAM_sd_M_B2_7585_3,SAM,sd,M,B2,7585,1.667233192
SAM_sd_M_B2_7585_4,SAM,sd,M,B2,7585,1.772431833
SAM_sd_M_B2_7585_5,SAM,sd,M,B2,7585,1.783775981
SAM_sd_M_B2_7585_6,SAM,sd,M,B2,7585,1.787955803
SAM_sd_M_B2_7606_1,SAM,sd,M,B2,7606,1.275585094
SAM_sd_M_B2_7606_2,SAM,sd,M,B2,7606,1.615201023
SAM_sd_M_B2_7606_3,SAM,sd,M,B2,7606,1.462423953
SAM_sd_M_B2_7606_4,SAM,sd,M,B2,7606,1.295769803
SAM_sd_M_B2_7606_5,SAM,sd,M,B2,7606,1.289166051
SAM_sd_M_B2_7606_6,SAM,sd,M,B2,7606,0.843453068
SAM_sd_M_B2_7611_1,SAM,sd,M,B2,7611,1.939928188
SAM_sd_M_B2_7611_2,SAM,sd,M,B2,7611,1.77655907
SAM_sd_M_B2_7611_3,SAM,sd,M,B2,7611,1.317444089
SAM_sd_M_B2_7611_4,SAM,sd,M,B2,7611,1.978178812
SAM_sd_M_B2_7611_5,SAM,sd,M,B2,7611,1.692120212
SAM_sd_M_B2_7625_1,SAM,sd,M,B2,7625,1.856350014
SAM_sd_M_B2_7625_3,SAM,sd,M,B2,7625,1.852245583
SAM_sd_M_B2_7625_4,SAM,sd,M,B2,7625,1.373302317
SAM_sd_M_B2_7625_5,SAM,sd,M,B2,7625,1.681752831
SAM_sd_M_B2_7637_1,SAM,sd,M,B2,7637,1.869792223
SAM_sd_M_B2_7637_2,SAM,sd,M,B2,7637,1.894833207
SAM_sd_M_B2_7637_3,SAM,sd,M,B2,7637,1.95089321
SAM_sd_M_B2_7637_4,SAM,sd,M,B2,7637,1.865178341
SAM_sd_M_B2_7637_5,SAM,sd,M,B2,7637,1.775101361
SAM_sd_M_B2_7637_6,SAM,sd,M,B2,7637,1.924639011
SAM_sd_M_B2_7640_1,SAM,sd,M,B2,7640,0.76561016
SAM_sd_M_B2_7640_2,SAM,sd,M,B2,7640,1.345788911
SAM_sd_M_B2_7640_3,SAM,sd,M,B2,7640,1.255038287
SAM_sd_M_B2_7640_4,SAM,sd,M,B2,7640,1.99002426
SAM_sd_M_B2_7640_5,SAM,sd,M,B2,7640,1.985837486
SAM_sd_M_B2_7640_6,SAM,sd,M,B2,7640,1.165838824
SAM_sd_M_B2_7677_1,SAM,sd,M,B2,7677,1.862795859
SAM_sd_M_B2_7677_2,SAM,sd,M,B2,7677,1.743742483
SAM_sd_M_B2_7677_3,SAM,sd,M,B2,7677,1.783604864
SAM_sd_M_B2_7677_4,SAM,sd,M,B2,7677,1.743808632
SAM_sd_M_B2_7686_1,SAM,sd,M,B2,7686,1.697974957
SAM_sd_M_B2_7686_2,SAM,sd,M,B2,7686,1.446481142
SAM_sd_M_B2_7724_1,SAM,sd,M,B2,7724,1.907617091
SAM_sd_M_B2_7724_2,SAM,sd,M,B2,7724,1.7590012
SAM_sd_M_B2_7724_3,SAM,sd,M,B2,7724,1.822645392
SAM_sd_M_B2_7737_1,SAM,sd,M,B2,7737,1.78279762
SAM_sd_M_B2_7737_2,SAM,sd,M,B2,7737,1.869861075
SAM_sd_M_B2_7737_3,SAM,sd,M,B2,7737,1.912672095
SAM_sd_M_B2_7737_4,SAM,sd,M,B2,7737,1.747372121
SAM_sd_M_B2_7737_5,SAM,sd,M,B2,7737,1.778541915
SAM_sd_M_B2_7737_6,SAM,sd,M,B2,7737,1.924727448
SAM_sd_M_B2_7741_1,SAM,sd,M,B2,7741,1.885907984
SAM_sd_M_B2_7741_2,SAM,sd,M,B2,7741,1.880513312
SAM_sd_M_B2_7741_3,SAM,sd,M,B2,7741,1.8715797
SAM_sd_M_B2_7741_4,SAM,sd,M,B2,7741,1.875167514
SAM_sd_M_B2_7741_5,SAM,sd,M,B2,7741,1.880279658
SAM_sd_M_B2_7741_6,SAM,sd,M,B2,7741,1.900148119
SAM_sd_M_B2_7752_1,SAM,sd,M,B2,7752,1.723406048
SAM_sd_M_B2_7752_2,SAM,sd,M,B2,7752,1.801294905
SAM_sd_M_B2_7752_3,SAM,sd,M,B2,7752,1.70696044
SAM_sd_M_B2_7752_4,SAM,sd,M,B2,7752,1.784842277
SAM_sd_M_B2_7845_1,SAM,sd,M,B2,7845,2.02301022
SAM_sd_M_B2_7845_2,SAM,sd,M,B2,7845,1.856457995
SAM_sd_M_B2_7845_3,SAM,sd,M,B2,7845,2.029848431
SAM_sd_M_B2_7845_4,SAM,sd,M,B2,7845,1.898411095
SAM_sd_M_B2_7875_1,SAM,sd,M,B2,7875,1.745316241
SAM_sd_M_B2_7875_2,SAM,sd,M,B2,7875,1.654822218
SAM_sd_M_B2_7875_3,SAM,sd,M,B2,7875,1.683044593
SAM_sd_M_B2_7875_4,SAM,sd,M,B2,7875,1.705499099
SAM_sd_M_B2_7875_5,SAM,sd,M,B2,7875,1.638153968
SAM_sd_M_B2_7875_6,SAM,sd,M,B2,7875,1.750477143
SAM_sd_M_B2_7894_1,SAM,sd,M,B2,7894,1.970323082
SAM_sd_M_B2_7894_2,SAM,sd,M,B2,7894,1.855483498
SAM_sd_M_B2_7894_3,SAM,sd,M,B2,7894,1.932404694
SAM_sd_M_B2_7894_4,SAM,sd,M,B2,7894,1.867283641
SAM_sd_M_B2_7942_1,SAM,sd,M,B2,7942,1.889496828
SAM_sd_M_B2_7942_2,SAM,sd,M,B2,7942,1.765728919
SAM_sd_M_B2_7942_3,SAM,sd,M,B2,7942,1.790997703
SAM_sd_M_B2_7942_4,SAM,sd,M,B2,7942,1.760006781
SAM_sd_M_B2_7942_5,SAM,sd,M,B2,7942,1.858577705
SAM_sd_M_B2_7942_6,SAM,sd,M,B2,7942,1.143241339
SAM_sd_M_B2_7949_1,SAM,sd,M,B2,7949,1.248663384
SAM_sd_M_B2_7949_2,SAM,sd,M,B2,7949,1.570710477
SAM_sd_M_B2_7951_1,SAM,sd,M,B2,7951,1.899216968
SAM_sd_M_B2_7951_2,SAM,sd,M,B2,7951,1.873118703
SAM_sd_M_B2_7951_3,SAM,sd,M,B2,7951,1.767956925
SAM_sd_M_B2_7951_5,SAM,sd,M,B2,7951,1.898012241
SAM_sd_M_B2_7951_6,SAM,sd,M,B2,7951,1.749616095
SAM_sd_M_B2_7960_1,SAM,sd,M,B2,7960,0.591290629
SAM_sd_M_B2_7960_2,SAM,sd,M,B2,7960,1.723292864
SAM_sd_M_B2_7960_3,SAM,sd,M,B2,7960,0.638363816
SAM_sd_M_B2_7976_1,SAM,sd,M,B2,7976,1.755328912
SAM_sd_M_B2_7976_2,SAM,sd,M,B2,7976,1.698448768
SAM_sd_M_B2_7976_3,SAM,sd,M,B2,7976,1.686430363
SAM_sd_M_B2_7976_5,SAM,sd,M,B2,7976,1.651457974
SAM_sd_M_B2_7993_1,SAM,sd,M,B2,7993,1.761209262
SAM_sd_M_B2_7993_2,SAM,sd,M,B2,7993,1.934001736
SAM_sd_M_B2_7993_3,SAM,sd,M,B2,7993,1.512396129
SAM_sd_M_B2_7993_4,SAM,sd,M,B2,7993,1.837971492
SAM_sd_M_B2_7993_5,SAM,sd,M,B2,7993,1.77670497
SAM_sd_M_B2_7995_1,SAM,sd,M,B2,7995,1.920679617
SAM_sd_M_B2_7995_2,SAM,sd,M,B2,7995,1.854042987
SAM_sd_M_B2_7995_3,SAM,sd,M,B2,7995,1.94627248
SAM_sd_M_B2_7995_4,SAM,sd,M,B2,7995,1.891113886
SAM_sd_M_B2_7995_6,SAM,sd,M,B2,7995,1.866983426
SAM_sd_M_B2_7998_1,SAM,sd,M,B2,7998,1.736217735
SAM_sd_M_B2_7998_2,SAM,sd,M,B2,7998,1.88078231
SAM_sd_M_B2_7998_3,SAM,sd,M,B2,7998,1.671154666
SAM_sd_M_B2_7998_4,SAM,sd,M,B2,7998,1.55108342
SAM_sd_M_B2_7998_5,SAM,sd,M,B2,7998,1.743036617
SAM_sd_M_B2_7998_6,SAM,sd,M,B2,7998,1.573239958
ORE_sd_M_B1_6326_1,ORE,sd,M,B1,6326,1.411114574
ORE_sd_M_B1_6326_7,ORE,sd,M,B1,6326,0.766059569
ORE_sd_M_B1_6326_8,ORE,sd,M,B1,6326,0.720392005
ORE_sd_M_B1_6326_9,ORE,sd,M,B1,6326,0.853099548
ORE_sd_M_B2_6326_1,ORE,sd,M,B2,6326,1.353199714
ORE_sd_M_B2_6326_7,ORE,sd,M,B2,6326,1.694158606
ORE_sd_M_B2_6326_8,ORE,sd,M,B2,6326,1.944284856
ORE_sd_M_B2_6326_9,ORE,sd,M,B2,6326,1.569311709
ORE_sd_M_B3_6326_1,ORE,sd,M,B3,6326,0.626750067
ORE_sd_M_B3_6326_1,ORE,sd,M,B3,6326,1.436084323
ORE_sd_M_B3_6326_2,ORE,sd,M,B3,6326,0.768728386
ORE_sd_M_B3_6326_3,ORE,sd,M,B3,6326,0.820315144
ORE_sd_M_B3_6326_4,ORE,sd,M,B3,6326,1.064128331
ORE_sd_M_B3_6326_5,ORE,sd,M,B3,6326,1.930596025
ORE_sd_M_B3_6326_6,ORE,sd,M,B3,6326,1.414044016
ORE_sd_M_B3_6326_7,ORE,sd,M,B3,6326,0.720541522
ORE_sd_M_B3_6326_8,ORE,sd,M,B3,6326,1.346598524
ORE_sd_M_B3_6326_9,ORE,sd,M,B3,6326,2.07652835
ORE_sd_M_B3_7513_1,ORE,sd,M,B3,7513,1.025445276
ORE_sd_M_B3_7513_2,ORE,sd,M,B3,7513,1.307937464
ORE_sd_M_B3_7513_3,ORE,sd,M,B3,7513,1.458903165
ORE_sd_M_B3_7513_4,ORE,sd,M,B3,7513,0.87728238
ORE_sd_M_B3_7513_5,ORE,sd,M,B3,7513,0.780266709
ORE_sd_M_B3_7513_6,ORE,sd,M,B3,7513,1.568210258
ORE_sd_M_B3_7540_2,ORE,sd,M,B3,7540,0.925236092
ORE_sd_M_B3_7540_3,ORE,sd,M,B3,7540,1.050890072
ORE_sd_M_B3_7540_4,ORE,sd,M,B3,7540,0.694042056
ORE_sd_M_B3_7540_5,ORE,sd,M,B3,7540,0.691743644
ORE_sd_M_B3_7540_6,ORE,sd,M,B3,7540,1.235884182
ORE_sd_M_B3_7541_1,ORE,sd,M,B3,7541,0.811183175
ORE_sd_M_B3_7541_2,ORE,sd,M,B3,7541,0.839391582
ORE_sd_M_B3_7541_3,ORE,sd,M,B3,7541,0.80334815
ORE_sd_M_B3_7541_4,ORE,sd,M,B3,7541,0.741357503
ORE_sd_M_B3_7541_5,ORE,sd,M,B3,7541,0.746449158
ORE_sd_M_B3_7541_6,ORE,sd,M,B3,7541,0.895045687
ORE_sd_M_B3_7611_1,ORE,sd,M,B3,7611,0.577590216
ORE_sd_M_B3_7611_2,ORE,sd,M,B3,7611,0.734805998
ORE_sd_M_B3_7611_3,ORE,sd,M,B3,7611,0.887883794
ORE_sd_M_B3_7611_4,ORE,sd,M,B3,7611,0.708910608
ORE_sd_M_B3_7611_5,ORE,sd,M,B3,7611,0.758906016
ORE_sd_M_B3_7611_6,ORE,sd,M,B3,7611,0.926459297
ORE_sd_M_B3_7686_1,ORE,sd,M,B3,7686,0.583351752
ORE_sd_M_B3_7686_2,ORE,sd,M,B3,7686,0.699598609
ORE_sd_M_B3_7686_3,ORE,sd,M,B3,7686,0.87354778
ORE_sd_M_B3_7686_4,ORE,sd,M,B3,7686,0.480253885
ORE_sd_M_B3_7686_5,ORE,sd,M,B3,7686,0.597802792
ORE_sd_M_B3_7686_6,ORE,sd,M,B3,7686,0.691471778
ORE_sd_M_B3_7724_1,ORE,sd,M,B3,7724,1.528331947
ORE_sd_M_B3_7724_2,ORE,sd,M,B3,7724,2.068840833
ORE_sd_M_B3_7724_3,ORE,sd,M,B3,7724,1.073855204
ORE_sd_M_B3_7724_4,ORE,sd,M,B3,7724,1.484015717
ORE_sd_M_B3_7724_5,ORE,sd,M,B3,7724,1.605958219
ORE_sd_M_B3_7724_6,ORE,sd,M,B3,7724,1.895281309
ORE_sd_M_B3_7737_1,ORE,sd,M,B3,7737,1.638946557
ORE_sd_M_B3_7737_2,ORE,sd,M,B3,7737,1.685018344
ORE_sd_M_B3_7737_3,ORE,sd,M,B3,7737,1.348185066
ORE_sd_M_B3_7737_4,ORE,sd,M,B3,7737,0.825051223
ORE_sd_M_B3_7737_5,ORE,sd,M,B3,7737,1.524079206
ORE_sd_M_B3_7737_6,ORE,sd,M,B3,7737,1.092301448
ORE_sd_M_B3_7752_1,ORE,sd,M,B3,7752,1.508473606
ORE_sd_M_B3_7752_2,ORE,sd,M,B3,7752,1.39317774
ORE_sd_M_B3_7752_3,ORE,sd,M,B3,7752,1.341745412
ORE_sd_M_B3_7752_4,ORE,sd,M,B3,7752,1.092253033
ORE_sd_M_B3_7752_5,ORE,sd,M,B3,7752,1.533493037
ORE_sd_M_B3_7840_1,ORE,sd,M,B3,7840,0.499969003
ORE_sd_M_B3_7840_2,ORE,sd,M,B3,7840,0.479862667
ORE_sd_M_B3_7840_3,ORE,sd,M,B3,7840,0.470881252
ORE_sd_M_B3_7840_4,ORE,sd,M,B3,7840,0.566874819
ORE_sd_M_B3_7840_5,ORE,sd,M,B3,7840,0.598406058
ORE_sd_M_B3_7840_6,ORE,sd,M,B3,7840,0.471831414
ORE_sd_M_B3_7845_1,ORE,sd,M,B3,7845,1.516429808
ORE_sd_M_B3_7845_2,ORE,sd,M,B3,7845,1.308645075
ORE_sd_M_B3_7845_3,ORE,sd,M,B3,7845,1.093899911
ORE_sd_M_B3_7845_4,ORE,sd,M,B3,7845,0.655826611
ORE_sd_M_B3_7875_1,ORE,sd,M,B3,7875,1.728154158
ORE_sd_M_B3_7875_2,ORE,sd,M,B3,7875,1.796886516
ORE_sd_M_B3_7875_3,ORE,sd,M,B3,7875,1.711450687
ORE_sd_M_B3_7875_4,ORE,sd,M,B3,7875,1.655702345
ORE_sd_M_B3_7875_5,ORE,sd,M,B3,7875,1.646004351
ORE_sd_M_B3_7875_6,ORE,sd,M,B3,7875,0.581860617
ORE_sd_M_B3_7894_1,ORE,sd,M,B3,7894,1.580670088
ORE_sd_M_B3_7894_2,ORE,sd,M,B3,7894,1.298148166
ORE_sd_M_B3_7894_3,ORE,sd,M,B3,7894,1.305530818
ORE_sd_M_B3_7894_4,ORE,sd,M,B3,7894,1.442686206
ORE_sd_M_B3_7894_5,ORE,sd,M,B3,7894,0.608891488
ORE_sd_M_B3_7894_6,ORE,sd,M,B3,7894,1.023611742
ORE_sd_M_B3_7949_1,ORE,sd,M,B3,7949,0.92597317
ORE_sd_M_B3_7949_2,ORE,sd,M,B3,7949,0.708965863
ORE_sd_M_B3_7949_3,ORE,sd,M,B3,7949,0.764100328
ORE_sd_M_B3_7949_4,ORE,sd,M,B3,7949,0.63801275
ORE_sd_M_B3_7949_5,ORE,sd,M,B3,7949,0.660970999
ORE_sd_M_B3_7960_1,ORE,sd,M,B3,7960,0.672417192
ORE_sd_M_B3_7960_2,ORE,sd,M,B3,7960,0.557906691
ORE_sd_M_B3_7960_3,ORE,sd,M,B3,7960,0.85991676
ORE_sd_M_B3_7960_4,ORE,sd,M,B3,7960,0.670660119
ORE_sd_M_B3_7960_5,ORE,sd,M,B3,7960,0.675913773
ORE_sd_M_B3_7960_6,ORE,sd,M,B3,7960,0.539573422
SAM_sd_M_B1_6326_1,SAM,sd,M,B1,6326,1.842991223
SAM_sd_M_B1_6326_7,SAM,sd,M,B1,6326,1.935400013
SAM_sd_M_B1_6326_8,SAM,sd,M,B1,6326,1.833913509
SAM_sd_M_B1_6326_9,SAM,sd,M,B1,6326,1.879227329
SAM_sd_M_B2_6326_1,SAM,sd,M,B2,6326,1.936512844
SAM_sd_M_B2_6326_7,SAM,sd,M,B2,6326,1.877151698
SAM_sd_M_B2_6326_8,SAM,sd,M,B2,6326,1.838152509
SAM_sd_M_B2_6326_9,SAM,sd,M,B2,6326,1.762208985
SAM_sd_M_B3_6326_1,SAM,sd,M,B3,6326,1.873033573
SAM_sd_M_B3_6326_1,SAM,sd,M,B3,6326,1.860303468
SAM_sd_M_B3_6326_2,SAM,sd,M,B3,6326,1.921111346
SAM_sd_M_B3_6326_3,SAM,sd,M,B3,6326,1.929053785
SAM_sd_M_B3_6326_4,SAM,sd,M,B3,6326,1.881295932
SAM_sd_M_B3_6326_5,SAM,sd,M,B3,6326,1.903231306
SAM_sd_M_B3_6326_6,SAM,sd,M,B3,6326,1.828564687
SAM_sd_M_B3_6326_7,SAM,sd,M,B3,6326,2.001512402
SAM_sd_M_B3_6326_8,SAM,sd,M,B3,6326,1.75886686
SAM_sd_M_B3_6326_9,SAM,sd,M,B3,6326,1.798533519
SAM_sd_M_B3_7513_1,SAM,sd,M,B3,7513,1.79615314
SAM_sd_M_B3_7513_2,SAM,sd,M,B3,7513,1.820640269
SAM_sd_M_B3_7513_3,SAM,sd,M,B3,7513,1.78028742
SAM_sd_M_B3_7513_4,SAM,sd,M,B3,7513,1.879124967
SAM_sd_M_B3_7513_5,SAM,sd,M,B3,7513,1.828723721
SAM_sd_M_B3_7513_6,SAM,sd,M,B3,7513,1.843457713
SAM_sd_M_B3_7540_1,SAM,sd,M,B3,7540,1.780176072
SAM_sd_M_B3_7540_2,SAM,sd,M,B3,7540,1.858437932
SAM_sd_M_B3_7540_3,SAM,sd,M,B3,7540,1.705097517
SAM_sd_M_B3_7540_4,SAM,sd,M,B3,7540,1.874662917
SAM_sd_M_B3_7540_5,SAM,sd,M,B3,7540,1.918990295
SAM_sd_M_B3_7541_1,SAM,sd,M,B3,7541,1.779378852
SAM_sd_M_B3_7541_2,SAM,sd,M,B3,7541,1.442866856
SAM_sd_M_B3_7541_3,SAM,sd,M,B3,7541,1.463574388
SAM_sd_M_B3_7541_4,SAM,sd,M,B3,7541,1.809257285
SAM_sd_M_B3_7541_5,SAM,sd,M,B3,7541,1.570561967
SAM_sd_M_B3_7541_6,SAM,sd,M,B3,7541,1.475018794
SAM_sd_M_B3_7611_1,SAM,sd,M,B3,7611,0.745896919
SAM_sd_M_B3_7611_2,SAM,sd,M,B3,7611,1.681470314
SAM_sd_M_B3_7611_3,SAM,sd,M,B3,7611,1.332671214
SAM_sd_M_B3_7611_4,SAM,sd,M,B3,7611,1.928692859
SAM_sd_M_B3_7611_5,SAM,sd,M,B3,7611,1.670522801
SAM_sd_M_B3_7611_6,SAM,sd,M,B3,7611,1.782752749
SAM_sd_M_B3_7686_1,SAM,sd,M,B3,7686,1.937836362
SAM_sd_M_B3_7686_2,SAM,sd,M,B3,7686,1.556266548
SAM_sd_M_B3_7686_3,SAM,sd,M,B3,7686,1.739139928
SAM_sd_M_B3_7686_4,SAM,sd,M,B3,7686,1.4908048
SAM_sd_M_B3_7686_5,SAM,sd,M,B3,7686,1.33549938
SAM_sd_M_B3_7686_6,SAM,sd,M,B3,7686,1.843093823
SAM_sd_M_B3_7724_1,SAM,sd,M,B3,7724,1.657860759
SAM_sd_M_B3_7724_2,SAM,sd,M,B3,7724,1.767777652
SAM_sd_M_B3_7724_3,SAM,sd,M,B3,7724,1.852951701
SAM_sd_M_B3_7724_4,SAM,sd,M,B3,7724,1.765735098
SAM_sd_M_B3_7724_5,SAM,sd,M,B3,7724,1.92161701
SAM_sd_M_B3_7724_6,SAM,sd,M,B3,7724,1.796206504
SAM_sd_M_B3_7737_1,SAM,sd,M,B3,7737,1.942330651
SAM_sd_M_B3_7737_2,SAM,sd,M,B3,7737,1.952012515
SAM_sd_M_B3_7737_4,SAM,sd,M,B3,7737,1.834881192
SAM_sd_M_B3_7737_5,SAM,sd,M,B3,7737,1.910605522
SAM_sd_M_B3_7737_6,SAM,sd,M,B3,7737,1.963020929
SAM_sd_M_B3_7752_1,SAM,sd,M,B3,7752,1.721013821
SAM_sd_M_B3_7752_2,SAM,sd,M,B3,7752,1.668150118
SAM_sd_M_B3_7752_3,SAM,sd,M,B3,7752,1.666279071
SAM_sd_M_B3_7752_4,SAM,sd,M,B3,7752,1.766671721
SAM_sd_M_B3_7752_5,SAM,sd,M,B3,7752,1.688780025
SAM_sd_M_B3_7840_1,SAM,sd,M,B3,7840,0.556156307
SAM_sd_M_B3_7840_2,SAM,sd,M,B3,7840,0.554481504
SAM_sd_M_B3_7840_3,SAM,sd,M,B3,7840,0.548951938
SAM_sd_M_B3_7840_4,SAM,sd,M,B3,7840,0.57048832
SAM_sd_M_B3_7840_5,SAM,sd,M,B3,7840,0.88970329
SAM_sd_M_B3_7840_6,SAM,sd,M,B3,7840,0.535604063
SAM_sd_M_B3_7845_1,SAM,sd,M,B3,7845,1.835540161
SAM_sd_M_B3_7845_2,SAM,sd,M,B3,7845,1.812977473
SAM_sd_M_B3_7845_3,SAM,sd,M,B3,7845,1.792597863
SAM_sd_M_B3_7845_4,SAM,sd,M,B3,7845,1.991647527
SAM_sd_M_B3_7845_5,SAM,sd,M,B3,7845,1.857057828
SAM_sd_M_B3_7875_1,SAM,sd,M,B3,7875,1.71822364
SAM_sd_M_B3_7875_2,SAM,sd,M,B3,7875,1.807324389
SAM_sd_M_B3_7875_3,SAM,sd,M,B3,7875,1.778170617
SAM_sd_M_B3_7875_4,SAM,sd,M,B3,7875,1.730352357
SAM_sd_M_B3_7875_5,SAM,sd,M,B3,7875,1.834352922
SAM_sd_M_B3_7875_6,SAM,sd,M,B3,7875,1.744559475
SAM_sd_M_B3_7894_1,SAM,sd,M,B3,7894,1.849324387
SAM_sd_M_B3_7894_2,SAM,sd,M,B3,7894,1.841059506
SAM_sd_M_B3_7894_3,SAM,sd,M,B3,7894,1.788743676
SAM_sd_M_B3_7894_4,SAM,sd,M,B3,7894,1.874156298
SAM_sd_M_B3_7894_5,SAM,sd,M,B3,7894,1.925581009
SAM_sd_M_B3_7949_1,SAM,sd,M,B3,7949,1.396097054
SAM_sd_M_B3_7949_2,SAM,sd,M,B3,7949,0.937723203
SAM_sd_M_B3_7949_3,SAM,sd,M,B3,7949,1.297244331
SAM_sd_M_B3_7949_4,SAM,sd,M,B3,7949,1.535501964
SAM_sd_M_B3_7949_5,SAM,sd,M,B3,7949,1.283914673
SAM_sd_M_B3_7960_1,SAM,sd,M,B3,7960,0.620992526
SAM_sd_M_B3_7960_2,SAM,sd,M,B3,7960,1.643941493
SAM_sd_M_B3_7960_3,SAM,sd,M,B3,7960,1.24224718
SAM_sd_M_B3_7960_4,SAM,sd,M,B3,7960,0.863279817
SAM_sd_M_B3_7960_5,SAM,sd,M,B3,7960,1.031086333
SAM_sd_M_B3_7960_6,SAM,sd,M,B3,7960,0.839290758
