ID,Background,Mutation,Sex,Block,Deletion,Centroid_Size
ORE_sd_F_B3_7845_1,ORE,sd,f,B3,7845,2.400090555
ORE_sd_F_B3_7845_2,ORE,sd,f,B3,7845,2.304764587
ORE_sd_F_B3_7845_3,ORE,sd,f,B3,7845,2.319799713
ORE_sd_F_B3_7845_4,ORE,sd,f,B3,7845,2.127084619
ORE_sd_F_B3_7845_5,ORE,sd,f,B3,7845,2.446568496
ORE_sd_F_B3_7845_6,ORE,sd,f,B3,7845,2.388376645
ORE_sd_F_B3_7875_1,ORE,sd,f,B3,7875,2.153322261
ORE_sd_F_B3_7875_2,ORE,sd,f,B3,7875,2.131404544
ORE_sd_F_B3_7875_3,ORE,sd,f,B3,7875,2.144982114
ORE_sd_F_B3_7875_4,ORE,sd,f,B3,7875,2.208913238
ORE_sd_F_B3_7875_5,ORE,sd,f,B3,7875,2.215362935
ORE_sd_F_B3_7875_6,ORE,sd,f,B3,7875,2.135154258
ORE_sd_F_B3_7894_1,ORE,sd,f,B3,7894,2.407314017
ORE_sd_F_B3_7894_2,ORE,sd,f,B3,7894,2.314601714
ORE_sd_F_B3_7894_3,ORE,sd,f,B3,7894,2.207664736
ORE_sd_F_B3_7894_4,ORE,sd,f,B3,7894,2.270999645
ORE_sd_F_B3_7894_5,ORE,sd,f,B3,7894,2.317722613
ORE_sd_F_B3_7894_6,ORE,sd,f,B3,7894,2.255476887
ORE_sd_F_B3_7949_1,ORE,sd,f,B3,7949,2.302536816
ORE_sd_F_B3_7949_2,ORE,sd,f,B3,7949,2.317284924
ORE_sd_F_B3_7949_3,ORE,sd,f,B3,7949,2.408667417
ORE_sd_F_B3_7949_4,ORE,sd,f,B3,7949,2.18913938
ORE_sd_F_B3_7949_5,ORE,sd,f,B3,7949,2.29697763
ORE_sd_F_B3_7949_6,ORE,sd,f,B3,7949,2.28295626
ORE_sd_F_B3_7960_1,ORE,sd,f,B3,7960,2.472910097
ORE_sd_F_B3_7960_2,ORE,sd,f,B3,7960,2.490072754
ORE_sd_F_B3_7960_3,ORE,sd,f,B3,7960,2.224095976
ORE_sd_F_B3_7960_4,ORE,sd,f,B3,7960,2.484163072
ORE_sd_F_B3_7960_5,ORE,sd,f,B3,7960,2.546597332
ORE_sd_F_B3_7960_6,ORE,sd,f,B3,7960,2.54508588
SAM_sd_F_B1_6326_1,SAM,sd,f,B1,6326,2.25123092
SAM_sd_F_B1_6326_2,SAM,sd,f,B1,6326,2.258925066
SAM_sd_F_B1_6326_3,SAM,sd,f,B1,6326,2.255014055
SAM_sd_F_B1_6326_4,SAM,sd,f,B1,6326,2.224680003
SAM_sd_F_B1_6326_5,SAM,sd,f,B1,6326,2.227559956
SAM_sd_F_B1_6326_6,SAM,sd,f,B1,6326,2.233015164
SAM_sd_F_B1_7522_1,SAM,sd,f,B1,7522,2.140156498
SAM_sd_F_B1_7522_2,SAM,sd,f,B1,7522,2.202571651
SAM_sd_F_B1_7522_3,SAM,sd,f,B1,7522,2.22460864
SAM_sd_F_B1_7522_4,SAM,sd,f,B1,7522,2.26570346
SAM_sd_F_B1_7522_5,SAM,sd,f,B1,7522,2.199707598
SAM_sd_F_B1_7522_6,SAM,sd,f,B1,7522,2.107917541
SAM_sd_F_B1_7541_1,SAM,sd,f,B1,7541,2.198693197
SAM_sd_F_B1_7541_2,SAM,sd,f,B1,7541,2.290856779
SAM_sd_F_B1_7541_3,SAM,sd,f,B1,7541,2.251605383
SAM_sd_F_B1_7541_4,SAM,sd,f,B1,7541,2.149851057
SAM_sd_F_B1_7541_5,SAM,sd,f,B1,7541,2.144618473
SAM_sd_F_B1_7541_6,SAM,sd,f,B1,7541,2.000151493
SAM_sd_F_B1_7795_1,SAM,sd,f,B1,7795,2.203255177
SAM_sd_F_B1_7795_2,SAM,sd,f,B1,7795,2.159177412
SAM_sd_F_B1_7795_3,SAM,sd,f,B1,7795,2.135341418
SAM_sd_F_B1_7795_4,SAM,sd,f,B1,7795,2.168133627
SAM_sd_F_B1_7795_5,SAM,sd,f,B1,7795,2.016437628
SAM_sd_F_B1_7834_1,SAM,sd,f,B1,7834,2.041183912
SAM_sd_F_B1_7834_2,SAM,sd,f,B1,7834,2.052030281
SAM_sd_F_B1_7834_3,SAM,sd,f,B1,7834,1.873235774
SAM_sd_F_B1_7834_4,SAM,sd,f,B1,7834,2.119486117
SAM_sd_F_B1_7834_5,SAM,sd,f,B1,7834,2.063130453
SAM_sd_F_B1_7834_6,SAM,sd,f,B1,7834,2.028397239
SAM_sd_F_B1_7845_1,SAM,sd,f,B1,7845,2.403839294
SAM_sd_F_B1_7845_2,SAM,sd,f,B1,7845,2.324339228
SAM_sd_F_B1_7845_3,SAM,sd,f,B1,7845,2.332162249
SAM_sd_F_B1_7845_4,SAM,sd,f,B1,7845,2.322477349
SAM_sd_F_B1_7845_5,SAM,sd,f,B1,7845,2.302806084
SAM_sd_F_B1_7845_6,SAM,sd,f,B1,7845,2.357520323
SAM_sd_F_B1_7875_1,SAM,sd,f,B1,7875,2.043252577
SAM_sd_F_B1_7875_2,SAM,sd,f,B1,7875,2.063843823
SAM_sd_F_B1_7875_3,SAM,sd,f,B1,7875,2.006619652
SAM_sd_F_B1_7875_4,SAM,sd,f,B1,7875,2.103754558
SAM_sd_F_B1_7875_5,SAM,sd,f,B1,7875,2.009275952
SAM_sd_F_B1_7875_6,SAM,sd,f,B1,7875,2.058761015
SAM_sd_F_B1_7879_1,SAM,sd,f,B1,7879,2.335206948
SAM_sd_F_B1_7879_2,SAM,sd,f,B1,7879,2.207058444
SAM_sd_F_B1_7879_3,SAM,sd,f,B1,7879,2.265876022
SAM_sd_F_B1_7879_4,SAM,sd,f,B1,7879,2.324088581
SAM_sd_F_B1_7879_5,SAM,sd,f,B1,7879,2.190146964
SAM_sd_F_B1_7879_6,SAM,sd,f,B1,7879,2.219215374
SAM_sd_F_B1_7894_1,SAM,sd,f,B1,7894,2.261876006
SAM_sd_F_B1_7894_2,SAM,sd,f,B1,7894,2.296427701
SAM_sd_F_B1_7894_3,SAM,sd,f,B1,7894,2.390038999
SAM_sd_F_B1_7894_4,SAM,sd,f,B1,7894,2.266891353
SAM_sd_F_B1_7894_5,SAM,sd,f,B1,7894,2.228908739
SAM_sd_F_B2_6326_1,SAM,sd,f,B2,6326,2.312416808
SAM_sd_F_B2_6326_2,SAM,sd,f,B2,6326,2.315552886
SAM_sd_F_B2_6326_3,SAM,sd,f,B2,6326,2.358139871
SAM_sd_F_B2_6326_4,SAM,sd,f,B2,6326,2.275398645
SAM_sd_F_B2_6326_5,SAM,sd,f,B2,6326,2.325637732
SAM_sd_F_B2_6326_6,SAM,sd,f,B2,6326,2.23797929
SAM_sd_F_B2_7491_1,SAM,sd,f,B2,7491,2.216383325
SAM_sd_F_B2_7491_2,SAM,sd,f,B2,7491,2.195754111
SAM_sd_F_B2_7491_3,SAM,sd,f,B2,7491,2.226028301
SAM_sd_F_B2_7491_4,SAM,sd,f,B2,7491,2.237756434
SAM_sd_F_B2_7491_5,SAM,sd,f,B2,7491,2.076798231
SAM_sd_F_B2_7491_6,SAM,sd,f,B2,7491,2.225824117
SAM_sd_F_B2_7492_1,SAM,sd,f,B2,7492,2.232761868
SAM_sd_F_B2_7492_2,SAM,sd,f,B2,7492,2.197018666
SAM_sd_F_B2_7492_3,SAM,sd,f,B2,7492,2.173740771
SAM_sd_F_B2_7492_4,SAM,sd,f,B2,7492,2.176254702
SAM_sd_F_B2_7492_5,SAM,sd,f,B2,7492,2.221851101
SAM_sd_F_B2_7503_1,SAM,sd,f,B2,7503,2.189401101
SAM_sd_F_B2_7503_2,SAM,sd,f,B2,7503,2.226045298
SAM_sd_F_B2_7503_3,SAM,sd,f,B2,7503,2.208424652
SAM_sd_F_B2_7503_4,SAM,sd,f,B2,7503,2.216200276
SAM_sd_F_B2_7503_5,SAM,sd,f,B2,7503,2.174176893
SAM_sd_F_B2_7503_6,SAM,sd,f,B2,7503,2.205779436
SAM_sd_F_B2_7505_1,SAM,sd,f,B2,7505,2.286051334
SAM_sd_F_B2_7505_2,SAM,sd,f,B2,7505,2.318122931
SAM_sd_F_B2_7505_3,SAM,sd,f,B2,7505,2.262439167
SAM_sd_F_B2_7505_4,SAM,sd,f,B2,7505,2.255193957
SAM_sd_F_B2_7505_5,SAM,sd,f,B2,7505,2.319170773
SAM_sd_F_B2_7505_6,SAM,sd,f,B2,7505,2.367200851
SAM_sd_F_B2_7507_1,SAM,sd,f,B2,7507,2.334865912
SAM_sd_F_B2_7507_2,SAM,sd,f,B2,7507,2.296881644
SAM_sd_F_B2_7507_3,SAM,sd,f,B2,7507,2.298990455
SAM_sd_F_B2_7507_4,SAM,sd,f,B2,7507,2.289682374
SAM_sd_F_B2_7507_5,SAM,sd,f,B2,7507,2.280306595
SAM_sd_F_B2_7507_6,SAM,sd,f,B2,7507,2.367266484
SAM_sd_F_B2_7513_1,SAM,sd,f,B2,7513,2.349405786
SAM_sd_F_B2_7513_2,SAM,sd,f,B2,7513,2.30025871
SAM_sd_F_B2_7513_3,SAM,sd,f,B2,7513,2.329089126
SAM_sd_F_B2_7513_4,SAM,sd,f,B2,7513,2.198435579
SAM_sd_F_B2_7513_5,SAM,sd,f,B2,7513,2.314666266
SAM_sd_F_B2_7513_6,SAM,sd,f,B2,7513,2.333655432
SAM_sd_F_B2_7516_1,SAM,sd,f,B2,7516,2.217360624
SAM_sd_F_B2_7516_2,SAM,sd,f,B2,7516,2.049839893
SAM_sd_F_B2_7516_3,SAM,sd,f,B2,7516,2.128220978
SAM_sd_F_B2_7516_4,SAM,sd,f,B2,7516,2.161331762
SAM_sd_F_B2_7516_5,SAM,sd,f,B2,7516,2.114044248
SAM_sd_F_B2_7516_6,SAM,sd,f,B2,7516,2.149106959
SAM_sd_F_B2_7522_1,SAM,sd,f,B2,7522,2.20011614
SAM_sd_F_B2_7522_2,SAM,sd,f,B2,7522,2.240829376
SAM_sd_F_B2_7522_3,SAM,sd,f,B2,7522,2.229777897
SAM_sd_F_B2_7522_4,SAM,sd,f,B2,7522,2.362517047
SAM_sd_F_B2_7522_5,SAM,sd,f,B2,7522,2.204070487
SAM_sd_F_B2_7522_6,SAM,sd,f,B2,7522,2.330855403
SAM_sd_F_B2_7524_1,SAM,sd,f,B2,7524,2.367185187
SAM_sd_F_B2_7524_2,SAM,sd,f,B2,7524,2.322044847
SAM_sd_F_B2_7524_3,SAM,sd,f,B2,7524,2.321052495
SAM_sd_F_B2_7524_4,SAM,sd,f,B2,7524,2.291951936
SAM_sd_F_B2_7524_5,SAM,sd,f,B2,7524,2.195802244
SAM_sd_F_B2_7524_6,SAM,sd,f,B2,7524,2.277327411
SAM_sd_F_B2_7525_1,SAM,sd,f,B2,7525,2.263262534
SAM_sd_F_B2_7525_2,SAM,sd,f,B2,7525,2.240169748
SAM_sd_F_B2_7525_3,SAM,sd,f,B2,7525,2.189378308
SAM_sd_F_B2_7525_4,SAM,sd,f,B2,7525,2.188601336
SAM_sd_F_B2_7525_5,SAM,sd,f,B2,7525,2.209034853
SAM_sd_F_B2_7525_6,SAM,sd,f,B2,7525,2.269856916
SAM_sd_F_B2_7526_1,SAM,sd,f,B2,7526,2.246065469
SAM_sd_F_B2_7526_2,SAM,sd,f,B2,7526,2.228761884
SAM_sd_F_B2_7526_3,SAM,sd,f,B2,7526,2.2663421
SAM_sd_F_B2_7526_4,SAM,sd,f,B2,7526,2.201988002
SAM_sd_F_B2_7526_5,SAM,sd,f,B2,7526,2.212318996
SAM_sd_F_B2_7526_6,SAM,sd,f,B2,7526,2.188255787
SAM_sd_F_B2_7529_1,SAM,sd,f,B2,7529,2.276844893
SAM_sd_F_B2_7529_2,SAM,sd,f,B2,7529,2.126354892
SAM_sd_F_B2_7529_3,SAM,sd,f,B2,7529,2.23344692
SAM_sd_F_B2_7529_4,SAM,sd,f,B2,7529,2.276909484
SAM_sd_F_B2_7529_5,SAM,sd,f,B2,7529,2.229281995
SAM_sd_F_B2_7529_6,SAM,sd,f,B2,7529,2.170541381
SAM_sd_F_B2_7540_1,SAM,sd,f,B2,7540,2.182128521
SAM_sd_F_B2_7540_2,SAM,sd,f,B2,7540,2.227636173
SAM_sd_F_B2_7540_3,SAM,sd,f,B2,7540,2.222815384
SAM_sd_F_B2_7540_4,SAM,sd,f,B2,7540,2.259757451
SAM_sd_F_B2_7540_5,SAM,sd,f,B2,7540,2.204343012
SAM_sd_F_B2_7540_6,SAM,sd,f,B2,7540,2.20976542
SAM_sd_F_B2_7544_1,SAM,sd,f,B2,7544,2.368181056
SAM_sd_F_B2_7544_2,SAM,sd,f,B2,7544,2.305484849
SAM_sd_F_B2_7544_4,SAM,sd,f,B2,7544,2.304281841
SAM_sd_F_B2_7544_5,SAM,sd,f,B2,7544,2.244540093
SAM_sd_F_B2_7544_6,SAM,sd,f,B2,7544,2.35933451
SAM_sd_F_B2_7554_1,SAM,sd,f,B2,7554,2.272865211
SAM_sd_F_B2_7554_2,SAM,sd,f,B2,7554,2.278193737
SAM_sd_F_B2_7554_3,SAM,sd,f,B2,7554,2.361056848
SAM_sd_F_B2_7554_4,SAM,sd,f,B2,7554,2.324043899
SAM_sd_F_B2_7554_5,SAM,sd,f,B2,7554,2.280352584
SAM_sd_F_B2_7554_6,SAM,sd,f,B2,7554,2.302674806
SAM_sd_F_B2_7585_1,SAM,sd,f,B2,7585,2.150999261
SAM_sd_F_B2_7585_2,SAM,sd,f,B2,7585,2.115071014
SAM_sd_F_B2_7585_3,SAM,sd,f,B2,7585,2.138934922
SAM_sd_F_B2_7585_4,SAM,sd,f,B2,7585,2.155032765
SAM_sd_F_B2_7585_5,SAM,sd,f,B2,7585,2.075487889
SAM_sd_F_B2_7585_6,SAM,sd,f,B2,7585,2.169921923
SAM_sd_F_B2_7606_1,SAM,sd,f,B2,7606,2.153317868
SAM_sd_F_B2_7606_2,SAM,sd,f,B2,7606,2.259879757
SAM_sd_F_B2_7606_3,SAM,sd,f,B2,7606,2.173457933
SAM_sd_F_B2_7606_4,SAM,sd,f,B2,7606,2.311525844
SAM_sd_F_B2_7606_5,SAM,sd,f,B2,7606,2.288803487
SAM_sd_F_B2_7606_6,SAM,sd,f,B2,7606,2.236799505
SAM_sd_F_B2_7611_1,SAM,sd,f,B2,7611,2.297508447
SAM_sd_F_B2_7611_2,SAM,sd,f,B2,7611,2.184524329
SAM_sd_F_B2_7611_3,SAM,sd,f,B2,7611,2.204046096
SAM_sd_F_B2_7625_1,SAM,sd,f,B2,7625,2.216174671
SAM_sd_F_B2_7625_2,SAM,sd,f,B2,7625,2.224814304
SAM_sd_F_B2_7625_3,SAM,sd,f,B2,7625,2.256425464
SAM_sd_F_B2_7625_4,SAM,sd,f,B2,7625,2.218391149
SAM_sd_F_B2_7625_5,SAM,sd,f,B2,7625,2.276848154
SAM_sd_F_B2_7625_6,SAM,sd,f,B2,7625,2.222162511
SAM_sd_F_B2_7637_1,SAM,sd,f,B2,7637,2.34840906
SAM_sd_F_B2_7637_2,SAM,sd,f,B2,7637,2.310914731
SAM_sd_F_B2_7637_3,SAM,sd,f,B2,7637,2.307369214
SAM_sd_F_B2_7637_4,SAM,sd,f,B2,7637,2.305014014
SAM_sd_F_B2_7637_5,SAM,sd,f,B2,7637,2.323160361
SAM_sd_F_B2_7637_6,SAM,sd,f,B2,7637,2.261334567
SAM_sd_F_B2_7640_1,SAM,sd,f,B2,7640,2.351323239
SAM_sd_F_B2_7640_2,SAM,sd,f,B2,7640,2.257119749
SAM_sd_F_B2_7640_3,SAM,sd,f,B2,7640,2.267855701
SAM_sd_F_B2_7640_4,SAM,sd,f,B2,7640,2.28801443
SAM_sd_F_B2_7640_5,SAM,sd,f,B2,7640,2.325419386
SAM_sd_F_B2_7640_6,SAM,sd,f,B2,7640,2.328695215
SAM_sd_F_B2_7677_1,SAM,sd,f,B2,7677,2.230320334
SAM_sd_F_B2_7677_2,SAM,sd,f,B2,7677,2.122574184
SAM_sd_F_B2_7677_3,SAM,sd,f,B2,7677,2.101745238
SAM_sd_F_B2_7677_4,SAM,sd,f,B2,7677,2.128737184
SAM_sd_F_B2_7677_5,SAM,sd,f,B2,7677,2.093430802
SAM_sd_F_B2_7677_6,SAM,sd,f,B2,7677,2.079482575
SAM_sd_F_B2_7686_1,SAM,sd,f,B2,7686,2.332703416
SAM_sd_F_B2_7686_2,SAM,sd,f,B2,7686,2.267826161
SAM_sd_F_B2_7686_3,SAM,sd,f,B2,7686,2.332653528
SAM_sd_F_B2_7686_4,SAM,sd,f,B2,7686,2.326317102
SAM_sd_F_B2_7686_5,SAM,sd,f,B2,7686,2.327357421
SAM_sd_F_B2_7686_6,SAM,sd,f,B2,7686,2.330303113
SAM_sd_F_B2_7724_1,SAM,sd,f,B2,7724,2.436730257
SAM_sd_F_B2_7724_2,SAM,sd,f,B2,7724,2.443077641
SAM_sd_F_B2_7737_1,SAM,sd,f,B2,7737,2.260790488
SAM_sd_F_B2_7737_2,SAM,sd,f,B2,7737,2.24887599
SAM_sd_F_B2_7741_1,SAM,sd,f,B2,7741,2.240490708
SAM_sd_F_B2_7741_2,SAM,sd,f,B2,7741,2.260845952
SAM_sd_F_B2_7741_3,SAM,sd,f,B2,7741,2.193708992
SAM_sd_F_B2_7741_4,SAM,sd,f,B2,7741,2.259831172
SAM_sd_F_B2_7741_5,SAM,sd,f,B2,7741,2.254207522
SAM_sd_F_B2_7741_6,SAM,sd,f,B2,7741,2.282556247
SAM_sd_F_B2_7752_1,SAM,sd,f,B2,7752,2.196598273
SAM_sd_F_B2_7752_2,SAM,sd,f,B2,7752,2.178380547
SAM_sd_F_B2_7752_3,SAM,sd,f,B2,7752,2.251269938
SAM_sd_F_B2_7752_4,SAM,sd,f,B2,7752,2.218436678
SAM_sd_F_B2_7752_5,SAM,sd,f,B2,7752,2.206930058
SAM_sd_F_B2_7752_6,SAM,sd,f,B2,7752,2.207424462
SAM_sd_F_B2_7845_1,SAM,sd,f,B2,7845,2.369342996
SAM_sd_F_B2_7845_2,SAM,sd,f,B2,7845,2.250521911
SAM_sd_F_B2_7845_3,SAM,sd,f,B2,7845,2.351254045
SAM_sd_F_B2_7845_4,SAM,sd,f,B2,7845,2.340516901
SAM_sd_F_B2_7845_5,SAM,sd,f,B2,7845,2.13175079
SAM_sd_F_B2_7845_6,SAM,sd,f,B2,7845,2.273201327
SAM_sd_F_B2_7875_1,SAM,sd,f,B2,7875,2.076308542
SAM_sd_F_B2_7875_2,SAM,sd,f,B2,7875,2.050465037
SAM_sd_F_B2_7875_3,SAM,sd,f,B2,7875,1.967959787
SAM_sd_F_B2_7875_4,SAM,sd,f,B2,7875,1.943153206
SAM_sd_F_B2_7875_5,SAM,sd,f,B2,7875,1.922958902
SAM_sd_F_B2_7875_6,SAM,sd,f,B2,7875,2.008754543
SAM_sd_F_B2_7894_1,SAM,sd,f,B2,7894,2.419426846
SAM_sd_F_B2_7894_2,SAM,sd,f,B2,7894,2.246193483
SAM_sd_F_B2_7894_3,SAM,sd,f,B2,7894,2.286737194
SAM_sd_F_B2_7894_4,SAM,sd,f,B2,7894,2.330324236
SAM_sd_F_B2_7894_5,SAM,sd,f,B2,7894,2.417259579
SAM_sd_F_B2_7894_6,SAM,sd,f,B2,7894,2.199115409
SAM_sd_F_B2_7942_1,SAM,sd,f,B2,7942,2.251144782
SAM_sd_F_B2_7942_2,SAM,sd,f,B2,7942,2.243322298
SAM_sd_F_B2_7942_3,SAM,sd,f,B2,7942,2.016898244
SAM_sd_F_B2_7942_4,SAM,sd,f,B2,7942,2.210543231
SAM_sd_F_B2_7942_5,SAM,sd,f,B2,7942,2.253906365
SAM_sd_F_B2_7942_6,SAM,sd,f,B2,7942,2.254055611
SAM_sd_F_B2_7949_1,SAM,sd,f,B2,7949,2.347245019
SAM_sd_F_B2_7949_2,SAM,sd,f,B2,7949,2.330338594
SAM_sd_F_B2_7949_3,SAM,sd,f,B2,7949,2.367764138
SAM_sd_F_B2_7949_4,SAM,sd,f,B2,7949,2.337722467
SAM_sd_F_B2_7949_5,SAM,sd,f,B2,7949,2.337517885
SAM_sd_F_B2_7949_6,SAM,sd,f,B2,7949,2.392536396
SAM_sd_F_B2_7951_1,SAM,sd,f,B2,7951,2.246136559
SAM_sd_F_B2_7951_2,SAM,sd,f,B2,7951,2.24539813
SAM_sd_F_B2_7951_3,SAM,sd,f,B2,7951,2.314073444
SAM_sd_F_B2_7951_4,SAM,sd,f,B2,7951,2.201394943
SAM_sd_F_B2_7951_5,SAM,sd,f,B2,7951,2.204374278
SAM_sd_F_B2_7951_6,SAM,sd,f,B2,7951,2.240988019
SAM_sd_F_B2_7960_1,SAM,sd,f,B2,7960,2.352349973
SAM_sd_F_B2_7960_2,SAM,sd,f,B2,7960,2.364856698
SAM_sd_F_B2_7960_3,SAM,sd,f,B2,7960,2.273884678
SAM_sd_F_B2_7960_4,SAM,sd,f,B2,7960,2.324020174
SAM_sd_F_B2_7960_5,SAM,sd,f,B2,7960,2.320956075
SAM_sd_F_B2_7960_6,SAM,sd,f,B2,7960,2.361654901
SAM_sd_F_B2_7976_1,SAM,sd,f,B2,7976,2.240548283
SAM_sd_F_B2_7976_2,SAM,sd,f,B2,7976,2.208515654
SAM_sd_F_B2_7976_3,SAM,sd,f,B2,7976,2.253719151
SAM_sd_F_B2_7976_4,SAM,sd,f,B2,7976,2.191179538
SAM_sd_F_B2_7976_5,SAM,sd,f,B2,7976,2.188236387
SAM_sd_F_B2_7993_1,SAM,sd,f,B2,7993,2.237081814
SAM_sd_F_B2_7993_2,SAM,sd,f,B2,7993,2.217143192
SAM_sd_F_B2_7993_3,SAM,sd,f,B2,7993,2.248468424
SAM_sd_F_B2_7993_4,SAM,sd,f,B2,7993,2.265197894
SAM_sd_F_B2_7993_5,SAM,sd,f,B2,7993,2.23778135
SAM_sd_F_B2_7993_6,SAM,sd,f,B2,7993,2.02625374
SAM_sd_F_B2_7995_1,SAM,sd,f,B2,7995,2.308605462
SAM_sd_F_B2_7995_2,SAM,sd,f,B2,7995,2.37758056
SAM_sd_F_B2_7995_3,SAM,sd,f,B2,7995,2.255481172
SAM_sd_F_B2_7995_4,SAM,sd,f,B2,7995,2.278185982
SAM_sd_F_B2_7995_5,SAM,sd,f,B2,7995,2.247004169
SAM_sd_F_B2_7995_6,SAM,sd,f,B2,7995,2.158366563
SAM_sd_F_B2_7998_1,SAM,sd,f,B2,7998,2.15828657
SAM_sd_F_B2_7998_2,SAM,sd,f,B2,7998,2.069815704
SAM_sd_F_B2_7998_3,SAM,sd,f,B2,7998,2.165299321
SAM_sd_F_B2_7998_4,SAM,sd,f,B2,7998,2.203475411
SAM_sd_F_B2_7998_6,SAM,sd,f,B2,7998,2.03257708
SAM_sd_F_B1_6326_7,SAM,sd,f,B1,6326,2.320538651
SAM_sd_F_B1_6326_8,SAM,sd,f,B1,6326,2.240982956
SAM_sd_F_B1_6326_9,SAM,sd,f,B1,6326,2.200639078
SAM_sd_F_B2_6326_10,SAM,sd,f,B2,6326,2.209858816
SAM_sd_F_B2_6326_11,SAM,sd,f,B2,6326,2.289979461
SAM_sd_F_B2_6326_7,SAM,sd,f,B2,6326,2.175260809
SAM_sd_F_B2_6326_8,SAM,sd,f,B2,6326,2.237433847
SAM_sd_F_B2_6326_9,SAM,sd,f,B2,6326,2.251020374
SAM_sd_F_B3_6326_1,SAM,sd,f,B3,6326,2.187728452
SAM_sd_F_B3_6326_10,SAM,sd,f,B3,6326,2.23371515
SAM_sd_F_B3_6326_11,SAM,sd,f,B3,6326,2.179577758
SAM_sd_F_B3_6326_12,SAM,sd,f,B3,6326,2.234526807
SAM_sd_F_B3_6326_2,SAM,sd,f,B3,6326,2.281139201
SAM_sd_F_B3_6326_3,SAM,sd,f,B3,6326,2.252434384
SAM_sd_F_B3_6326_4,SAM,sd,f,B3,6326,2.261724269
SAM_sd_F_B3_6326_5,SAM,sd,f,B3,6326,2.24105509
SAM_sd_F_B3_6326_6,SAM,sd,f,B3,6326,2.238049175
SAM_sd_F_B3_6326_7,SAM,sd,f,B3,6326,2.26997207
SAM_sd_F_B3_6326_8,SAM,sd,f,B3,6326,2.201660378
SAM_sd_F_B3_6326_9,SAM,sd,f,B3,6326,2.247848226
SAM_sd_F_B3_7513_1,SAM,sd,f,B3,7513,2.272785669
SAM_sd_F_B3_7513_2,SAM,sd,f,B3,7513,2.267403971
SAM_sd_F_B3_7513_3,SAM,sd,f,B3,7513,2.252410044
SAM_sd_F_B3_7513_4,SAM,sd,f,B3,7513,2.049422618
SAM_sd_F_B3_7513_5,SAM,sd,f,B3,7513,2.176060538
SAM_sd_F_B3_7513_6,SAM,sd,f,B3,7513,2.302853384
SAM_sd_F_B3_7540_1,SAM,sd,f,B3,7540,2.316461793
SAM_sd_F_B3_7540_2,SAM,sd,f,B3,7540,2.327680142
SAM_sd_F_B3_7540_3,SAM,sd,f,B3,7540,2.275013103
SAM_sd_F_B3_7540_4,SAM,sd,f,B3,7540,2.26023535
SAM_sd_F_B3_7540_5,SAM,sd,f,B3,7540,2.307167342
SAM_sd_F_B3_7540_6,SAM,sd,f,B3,7540,2.252089606
SAM_sd_F_B3_7541_1,SAM,sd,f,B3,7541,2.221431768
SAM_sd_F_B3_7541_2,SAM,sd,f,B3,7541,2.14966378
SAM_sd_F_B3_7541_3,SAM,sd,f,B3,7541,2.238958612
SAM_sd_F_B3_7541_4,SAM,sd,f,B3,7541,2.26210149
SAM_sd_F_B3_7541_5,SAM,sd,f,B3,7541,2.279521778
SAM_sd_F_B3_7541_6,SAM,sd,f,B3,7541,2.218670591
SAM_sd_F_B3_7611_1,SAM,sd,f,B3,7611,2.343663498
SAM_sd_F_B3_7611_2,SAM,sd,f,B3,7611,2.373971189
SAM_sd_F_B3_7611_3,SAM,sd,f,B3,7611,2.362443232
SAM_sd_F_B3_7611_4,SAM,sd,f,B3,7611,2.334081223
SAM_sd_F_B3_7611_5,SAM,sd,f,B3,7611,2.290246207
SAM_sd_F_B3_7611_6,SAM,sd,f,B3,7611,2.328304449
SAM_sd_F_B3_7686_1,SAM,sd,f,B3,7686,2.125150229
SAM_sd_F_B3_7686_2,SAM,sd,f,B3,7686,2.220167243
SAM_sd_F_B3_7686_3,SAM,sd,f,B3,7686,2.240794191
SAM_sd_F_B3_7686_4,SAM,sd,f,B3,7686,2.294529986
SAM_sd_F_B3_7686_5,SAM,sd,f,B3,7686,2.331476779
SAM_sd_F_B3_7686_6,SAM,sd,f,B3,7686,2.299616218
SAM_sd_F_B3_7724_1,SAM,sd,f,B3,7724,2.289744084
SAM_sd_F_B3_7724_2,SAM,sd,f,B3,7724,2.30496437
SAM_sd_F_B3_7724_3,SAM,sd,f,B3,7724,2.2506765
SAM_sd_F_B3_7724_4,SAM,sd,f,B3,7724,2.248034454
SAM_sd_F_B3_7724_5,SAM,sd,f,B3,7724,2.241604583
SAM_sd_F_B3_7724_6,SAM,sd,f,B3,7724,2.276135511
SAM_sd_F_B3_7737_1,SAM,sd,f,B3,7737,2.261139085
SAM_sd_F_B3_7737_2,SAM,sd,f,B3,7737,2.243358757
SAM_sd_F_B3_7737_3,SAM,sd,f,B3,7737,2.241788621
SAM_sd_F_B3_7737_4,SAM,sd,f,B3,7737,2.181094224
SAM_sd_F_B3_7737_5,SAM,sd,f,B3,7737,2.214983796
SAM_sd_F_B3_7737_6,SAM,sd,f,B3,7737,2.322400075
SAM_sd_F_B3_7752_1,SAM,sd,f,B3,7752,2.234996447
SAM_sd_F_B3_7752_2,SAM,sd,f,B3,7752,2.079073739
SAM_sd_F_B3_7752_3,SAM,sd,f,B3,7752,2.149533819
SAM_sd_F_B3_7752_4,SAM,sd,f,B3,7752,2.193466156
